"","index","pvalAdjspear","pvalunoneadjspear","estimatespearn"
"56",56,0.165214941153099,0.695812953052104,NA
"57",57,-0.193662219197554,0.645860325170736,NA
"58",58,0.165948872400406,0.69451125686616,NA
"59",59,-0.455790327059829,0.256376627938317,NA
"60",60,-0.182502017723811,0.665331034716428,NA
"61",61,0.0348839679546314,0.934645603206596,NA
"62",62,0.181010267252559,0.667946316837423,NA
"63",63,0.0839332591051158,0.843362692542222,NA
"64",64,-0.13701683868973,0.746290694750925,NA
"65",65,0.491645614614527,0.215940479346279,NA
"66",66,0.05558995639021,0.895983365804574,NA
"67",67,-0.0372058708733697,0.93030334440803,NA
"68",68,0.201602950428808,0.632111956191167,NA
"69",69,0.0877340346753546,0.836340875401551,NA
"70",70,-0.323375917639859,0.434614151341115,NA
"71",71,-0.0343038831551854,0.935730660413131,NA
"72",72,-0.496900544229851,0.210313707184295,NA
"73",73,-0.478273787344099,0.230605992852048,NA
"74",74,0.0803801074038254,0.849935206337684,NA
"75",75,-0.261189377403129,0.532086969689702,NA
"76",76,-0.396968214269996,0.330182615916892,NA
"77",77,-0.547514819416602,0.160121448841398,NA
"78",78,-0.0508501030162483,0.904820285335628,NA
"79",79,-0.272939423021699,0.513086657886014,NA
"80",80,-0.321595780250824,0.437293772546733,NA
"81",81,0.284828946303164,0.494127066879418,NA
"82",82,-0.543262136583898,0.16405713262767,NA
"83",83,0.0538271388004926,0.899268891107798,NA
"84",84,-0.197105792902841,0.639887194203204,NA
"85",85,0.276650636555282,0.507139375225435,NA
"86",86,0.09970788969889,0.814283089096927,NA
"87",87,-0.0553352387003902,0.896458027723255,NA
"88",88,-0.235644427146229,0.574250396967588,NA
"89",89,-0.35476076229219,0.388526961851424,NA
"90",90,0.371952488435874,0.364243253880498,NA
"91",91,-0.0459247673637505,0.914012058591225,NA
"92",92,0.0240906045385004,0.954847589893097,NA
"93",93,-0.333317718685287,0.419776219502579,NA
"94",94,0.763714732232102,0.0274116337528207,NA
"95",95,-0.539169691483858,0.167893564580478,NA
"96",96,0.145497981384065,0.731017011774203,NA
"97",97,0.432976780756053,0.283924337039868,NA
"98",98,0.441523154881682,0.273441582937441,NA
"99",99,-0.00174877079596976,0.996721061442663,NA
"100",100,0.383571529558959,0.348231997386136,NA
"101",101,-0.436564527937824,0.279500115513271,NA
"102",102,-0.0322302336101129,0.939610149412128,NA
"103",103,-0.472170490961921,0.237464508502373,NA
"104",104,-0.7001561454533,0.0531476324526092,NA
"105",105,-0.550494893818241,0.157394496537314,NA
"106",106,-0.578093495743734,0.133356038053571,NA
"107",107,-0.136147617921543,0.74786024419678,NA
"108",108,-0.530595288650738,0.17608725060022,NA
"109",109,-0.0284847846385229,0.94661991185644,NA
"110",110,0.0304105408190733,0.943015380833859,NA
"111",111,0.0755373101776659,0.858905380215687,NA
"112",112,-0.208670913162807,0.619951510038105,NA
"113",113,0.569323429273923,0.140756621921441,NA
"114",114,-0.447681455130246,0.266008565550174,NA
"115",115,-0.444144781119907,0.270264901176779,NA
"116",116,-0.507435639496636,0.199266849348251,NA
"117",117,-0.524192900068589,0.182342474527155,NA
"118",118,0.230589610991704,0.582726021103014,NA
"119",119,0.0504687618029816,0.905531634806099,NA
"120",120,0.833670199028206,0.0101166774367289,NA
"121",121,0.155899531012403,0.712390201785597,NA
"122",122,-0.397271968856098,0.329778549079264,NA
"123",123,0.638054401932724,0.0886916373577871,NA
"124",124,-0.444061950279755,0.270364988249553,NA
"125",125,0.0422423805700017,0.920889708609599,NA
"126",126,-0.117992201830391,0.780809428156334,NA
"127",127,0.320906954820185,0.438332494354848,NA
"128",128,-0.513265536605068,0.193288418761237,NA
"129",129,-0.0592503483409504,0.889165328648659,NA
"130",130,0.287509166620545,0.489891045380982,NA
"131",131,-0.47960567276105,0.229122979911786,NA
"132",132,0.478202815435503,0.230685155634122,NA
"133",133,0.346190948267492,0.400890209075349,NA
"134",134,0.0810261318973639,0.848739637437873,NA
"135",135,0.0749813159085626,0.859936093617392,NA
"136",136,-0.0562958760404395,0.894668038304508,NA
"137",137,0.00915280193165347,0.982839454810118,NA
"138",138,-0.311086912093231,0.453251314132317,NA
"139",139,-0.581876272337359,0.13023249359495,NA
"140",140,-0.302847891214184,0.465925189058398,NA
"141",141,-0.15295999970338,0.717642061999477,NA
"142",142,0.468878685582836,0.241206227447818,NA
"143",143,0.0407336191110581,0.923708905051592,NA
"144",144,-0.0800469799009358,0.850551808453334,NA
"145",145,0.613815877452934,0.105503966219616,NA
